CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry,reason,city,state,street,railroad,dateTime,duration,created
522519G,Full Inventory Record,5033567,4956805,No,1,1622,5/2/2022 12:00:00 AM,14,NS,Published,5/2/2022 12:54:06 PM,NS,18,IN,18141,ST JOSEPH,0,181413790,OSCEOLA,BEECH ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362416,OSCEOLA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,INP-ENSSIGN 12-2009,2,90,1,2,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,427.44,NA,2,4,26,34,4,0,2,NA,2022,79,30,50,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,3,NA,NA,NA,NA,NA,2,NA,"1,2",3,2,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,NA,NA,0,0,1,0,1,1,2,2,021992,2,NA,2,0,0,1,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,40,12,NA,1,NA,3,1,3,1,16,2,35,1,NA,NA,3526,2018,8,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.0803353, 41.6623329)",A stationary train,OSCEOLA,IN,BEECH ROAD,NS,2021-05-04T19:13:00,1-2 hours,2021-05-04T16:15:29.187
522519G,Full Inventory Record,5033567,4956805,No,1,1622,5/2/2022 12:00:00 AM,14,NS,Published,5/2/2022 12:54:06 PM,NS,18,IN,18141,ST JOSEPH,0,181413790,OSCEOLA,BEECH ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362416,OSCEOLA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,INP-ENSSIGN 12-2009,2,90,1,2,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,427.44,NA,2,4,26,34,4,0,2,NA,2022,79,30,50,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,3,NA,NA,NA,NA,NA,2,NA,"1,2",3,2,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,NA,NA,0,0,1,0,1,1,2,2,021992,2,NA,2,0,0,1,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,40,12,NA,1,NA,3,1,3,1,16,2,35,1,NA,NA,3526,2018,8,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.0803353, 41.6623329)",A stationary train,OSCEOLA,IN,BEECH ROAD,NS,2021-05-04T19:13:00,1-2 hours,2021-05-04T16:14:01.95
522519G,Full Inventory Record,5033567,4956805,No,1,1622,5/2/2022 12:00:00 AM,14,NS,Published,5/2/2022 12:54:06 PM,NS,18,IN,18141,ST JOSEPH,0,181413790,OSCEOLA,BEECH ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362416,OSCEOLA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,INP-ENSSIGN 12-2009,2,90,1,2,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,427.44,NA,2,4,26,34,4,0,2,NA,2022,79,30,50,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,3,NA,NA,NA,NA,NA,2,NA,"1,2",3,2,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,NA,NA,0,0,1,0,1,1,2,2,021992,2,NA,2,0,0,1,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,40,12,NA,1,NA,3,1,3,1,16,2,35,1,NA,NA,3526,2018,8,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.0803353, 41.6623329)",A stationary train,OSCEOLA,IN,BEECH ROAD,NS,2021-01-08T19:24:00,16-30 minutes,2021-01-08T15:06:56.31
522520B,Full Inventory Record,5045437,4970548,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 4:17:20 PM,NS,18,IN,18141,ST JOSEPH,0,181413790,OSCEOLA,COTTAGE GROVE AVENUE,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362416,OSCEOLA,-1,-1,3,1,1,NA,1112,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,INP-ENSSIGN 12-2009,2,90,1,2,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,CHICAGO LINE,CD,428.35,NA,2,4,26,34,4,0,2,NA,2022,79,35,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,071992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,0,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.0980434, 41.6617392)",A stationary train,OSCEOLA,IN,COTTAGE GROVE AVENUE,NS,2021-05-04T20:29:00,31-60 minutes,2021-05-04T16:30:03.143
522520B,Full Inventory Record,5045437,4970548,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 4:17:20 PM,NS,18,IN,18141,ST JOSEPH,0,181413790,OSCEOLA,COTTAGE GROVE AVENUE,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362416,OSCEOLA,-1,-1,3,1,1,NA,1112,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,INP-ENSSIGN 12-2009,2,90,1,2,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,CHICAGO LINE,CD,428.35,NA,2,4,26,34,4,0,2,NA,2022,79,35,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,071992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,0,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.0980434, 41.6617392)",A stationary train,OSCEOLA,IN,COTTAGE GROVE AVENUE,NS,2021-05-04T19:14:00,1-2 hours,2021-05-04T16:14:20.867
522522P,Full Inventory Record,5045689,4970882,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:49:26 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,ELDER ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.21,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,NA,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,39,2,2,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,4,051992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,3,1,16,2,30,1,NA,NA,2397,2018,7,1,2,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1143009, 41.6611853)",A stationary train,MISHAWAKA,IN,ELDER ROAD,NS,2021-11-19T13:37:29,16-30 minutes,2021-11-19T09:01:08.683
522522P,Full Inventory Record,5045689,4970882,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:49:26 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,ELDER ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.21,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,NA,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,39,2,2,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,4,051992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,3,1,16,2,30,1,NA,NA,2397,2018,7,1,2,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1143009, 41.6611853)",A stationary train,MISHAWAKA,IN,ELDER ROAD,NS,2021-11-12T11:00:00,16-30 minutes,2021-11-14T12:31:39.513
522522P,Full Inventory Record,5045689,4970882,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:49:26 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,ELDER ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.21,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,NA,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,39,2,2,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,4,051992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,3,1,16,2,30,1,NA,NA,2397,2018,7,1,2,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1143009, 41.6611853)",A stationary train,MISHAWAKA,IN,ELDER ROAD,NS,2021-07-03T23:02:00,16-30 minutes,2021-07-03T19:12:21.243
522522P,Full Inventory Record,5045689,4970882,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:49:26 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,ELDER ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.21,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,NA,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,39,2,2,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,4,051992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,3,1,16,2,30,1,NA,NA,2397,2018,7,1,2,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1143009, 41.6611853)",A stationary train,MISHAWAKA,IN,ELDER ROAD,NS,2021-05-04T20:35:00,31-60 minutes,2021-05-04T16:35:12.687
522522P,Full Inventory Record,5045689,4970882,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:49:26 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,ELDER ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,1 SIGN NORTH APPROACH DANGEROUS INTERSECTION,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.21,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,NA,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,39,2,2,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,4,051992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,3,1,16,2,30,1,NA,NA,2397,2018,7,1,2,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1143009, 41.6611853)",A stationary train,MISHAWAKA,IN,ELDER ROAD,NS,2021-05-04T20:30:00,31-60 minutes,2021-05-04T16:30:41.033
522523W,Full Inventory Record,5038723,4960676,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 5:00:32 AM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,OAKSIDE AVENUE,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.61,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,0,2,2,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,39,2,2,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,4,021992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1221286, 41.6609151)",A stationary train,MISHAWAKA,IN,OAKSIDE AVENUE,NS,2021-05-04T20:34:00,31-60 minutes,2021-05-04T16:34:58.457
522523W,Full Inventory Record,5038723,4960676,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 5:00:32 AM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,OAKSIDE AVENUE,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.61,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,0,2,2,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,39,2,2,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,4,021992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1221286, 41.6609151)",A stationary train,MISHAWAKA,IN,OAKSIDE AVENUE,NS,2021-05-04T20:30:00,31-60 minutes,2021-05-04T16:31:01.59
522524D,Full Inventory Record,5035926,4958875,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 8:58:13 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,KLINE STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.97,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,3,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,031992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1289583, 41.6607156)",A stationary train,MISHAWAKA,IN,KLINE STREET,NS,2021-05-04T20:32:00,31-60 minutes,2021-05-04T16:34:44.48
522524D,Full Inventory Record,5035926,4958875,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 8:58:13 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,KLINE STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.97,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,3,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,031992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1289583, 41.6607156)",A stationary train,MISHAWAKA,IN,KLINE STREET,NS,2021-05-04T20:31:00,31-60 minutes,2021-05-04T16:31:15.333
522524D,Full Inventory Record,5035926,4958875,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 8:58:13 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,KLINE STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.97,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,3,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,031992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1289583, 41.6607156)",A stationary train,MISHAWAKA,IN,KLINE STREET,NS,2020-03-17T22:36:00,0-15 minutes,2020-03-17T18:53:05.76
522524D,Full Inventory Record,5035926,4958875,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 8:58:13 PM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,KLINE STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,-1,3,1,1,NA,1112,12,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,429.97,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,3,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,031992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1289583, 41.6607156)",A stationary train,MISHAWAKA,IN,KLINE STREET,NS,2020-03-09T13:42:00,16-30 minutes,2020-03-09T09:59:30.317
522538L,Full Inventory Record,5045236,4970326,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 11:02:59 AM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,LOGAN STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,NS,3,1,1,NA,1112,13,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,1,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,433.47,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,031992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,26,40,12,NA,1,NA,3,1,8,1,16,2,30,1,NA,NA,7476,2018,5,1,6,NA,1,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1964257, 41.6575526)",A stationary train,MISHAWAKA,IN,LOGAN STREET,NS,2021-03-04T20:40:00,16-30 minutes,2021-03-04T15:48:14.71
522538L,Full Inventory Record,5045236,4970326,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 11:02:59 AM,NS,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,LOGAN STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362440,MISHAWAKA,-1,NS,3,1,1,NA,1112,13,2,NA,1,2010-06-11T00:00:00Z,-1,NA,1,NA,NA,NA,NA,1,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111075,THR-000810,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,433.47,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,031992,2,NA,2,0,0,1,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,26,40,12,NA,1,NA,3,1,8,1,16,2,30,1,NA,NA,7476,2018,5,1,6,NA,1,2022,Major,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.1964257, 41.6575526)",A stationary train,MISHAWAKA,IN,LOGAN STREET,NS,2021-02-11T12:36:00,2-6 hours,2021-02-11T12:36:55.38
