CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,CrossingType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry
155466X,Full Inventory Record,4868409,4844972,No,1,542,6/24/2021 12:00:00 AM,14,CSX,Published,6/24/2021 3:40:14 PM,CSX,18,IN,18099,MARSHALL,1,180994819,TEEGARDEN,QUINCE ROAD,NA,CR 27,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362814,BREMEN,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,CROSSING ELEVATED - NO SIGNS,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,192.97,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,11,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,2,NA,NA,NA,NA,NA,2,0,1,NA,1,0,2,2,2,1,2,6,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,13,NA,1,NA,3,1,8,0,19,2,30,1,NA,NA,250,2018,10,1,4,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.368096, 41.4634852)"
155467E,Full Inventory Record,4868410,4844973,No,1,542,6/24/2021 12:00:00 AM,14,CSX,Published,6/24/2021 3:40:17 PM,CSX,18,IN,18099,MARSHALL,0,180994819,TEEGARDEN,QUEEN ROAD,NA,CR 281,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362814,BREMEN,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,SECTION 130 PROJECT COMPLETED 11/01/2002,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,193.47,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,12,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,2,NA,NA,NA,NA,NA,2,0,1,NA,0,0,NA,2,2,1,1,5,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,13,ASPHALT&RUBBER,1,NA,0,1,8,0,19,2,30,1,NA,NA,250,2018,10,1,6,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.3776506, 41.4639856)"
155471U,Full Inventory Record,4868411,4844974,No,1,542,6/24/2021 12:00:00 AM,14,CSX,Published,6/24/2021 3:40:20 PM,CSX,18,IN,18099,MARSHALL,1,180994819,TEEGARDEN,REDWOOD ROAD,NA,CR 19,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362814,BREMEN,-1,-1,3,1,1,NA,11,11,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,SECTION 130 PROJECT COMPLETED 12/16/1999,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,193.98,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,11,1,1,2,1,0,0,0,0,NA,2,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,1,NA,1,0,2,2,2,1,2,6,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,24,13,NA,2,NA,3,1,8,0,18,2,30,1,NA,NA,525,2018,10,1,2,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.38727, 41.46447)"
155473H,Full Inventory Record,4868412,4844975,No,1,542,6/24/2021 12:00:00 AM,14,CSX,Published,6/24/2021 3:40:23 PM,CSX,18,IN,18099,MARSHALL,1,180994819,TEEGARDEN,SYCAMORE ROAD,NA,CR 17,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362814,BREMEN,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,SECTION 130 PROJECT COMPLETED 12/16/1999,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,194.97,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,58,2,NA,NA,NA,NA,NA,2,0,1,NA,1,0,2,2,2,1,2,6,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,13,NA,2,NA,3,1,8,0,19,2,45,1,NA,NA,250,2018,10,1,4,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.4064284, 41.4654984)"
155474P,Full Inventory Record,4436089,3510980,No,1,542,10/16/2019 12:00:00 AM,14,CSX,Published,10/16/2019 11:51:00 AM,CSX,18,IN,18099,MARSHALL,1,180994819,TEEGARDEN,PRIVATE ROAD,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362814,BREMEN,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8002320144,9043663051,3172321491,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,195.47,NA,2,0,18,20,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,NA,0,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,2,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,NA,NA,NA,2019,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.415974, 41.466009)"
155476D,Full Inventory Record,4868413,4844976,No,1,542,6/24/2021 12:00:00 AM,14,CSX,Published,6/24/2021 3:40:26 PM,CSX,18,IN,18099,MARSHALL,1,181415060,WALKERTON,THORN ROAD,NA,CR 265,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362495,WALKERTON,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,196.48,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,11,1,1,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,1,NA,1,0,2,2,2,1,2,6,-1,2,NA,2,0,1,NA,0,NA,1,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,24,13,NA,2,NA,3,1,8,0,19,2,40,1,NA,NA,250,2018,10,1,6,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.4352956, 41.467016)"
155477K,Full Inventory Record,4868414,4844977,No,1,542,6/24/2021 12:00:00 AM,14,CSX,Published,6/24/2021 3:40:29 PM,CSX,18,IN,18099,MARSHALL,1,181415060,WALKERTON,ULE ROAD,NA,CR 263,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362495,WALKERTON,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,197.9,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,11,1,1,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,1,NA,1,0,2,2,2,1,2,6,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,24,13,NA,2,NA,3,1,8,0,19,2,40,1,NA,NA,250,2018,10,1,4,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.462699, 41.4684506)"
478513W,Full Inventory Record,5032943,4955638,No,1,1622,5/1/2022 12:00:00 AM,14,NS,Published,5/1/2022 8:06:12 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,APPLE ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362678,MENTONE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,70,2,1,SECTION 130 PROJECT COMPLETED 04/04/2006,SECTION 130 PROJECT COMPLETED 04/04/2006,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,421.18,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,6,042006,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,24,12,NA,2,NA,3,1,8,0,19,2,45,1,NA,NA,250,2018,10,1,2,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.0640141, 41.1835793)"
478514D,Full Inventory Record,5031808,4954521,No,1,1622,4/30/2022 12:00:00 AM,14,NS,Published,4/30/2022 12:20:28 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,TWENTIETH ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362678,MENTONE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,35,2,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,421.74,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,0,0,NA,NA,NA,NA,2,0,NA,NA,0,0,0,2,1,1,2,6,042006,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,48,12,NA,2,NA,1,1,8,0,19,2,45,1,NA,NA,250,2018,10,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.0727208, 41.1874484)"
478515K,Full Inventory Record,5038432,5037753,No,1,1622,5/13/2022 12:00:00 AM,14,NS,Published,5/13/2022 8:21:58 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,BIRCH ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,70,2,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,422.4,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,NA,NA,1,2,1,3,1,1,2,6,102005,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,24,12,NA,2,NA,3,1,8,0,19,2,45,1,NA,NA,250,2018,10,2,NA,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.0834184, 41.1922018)"
478516S,Full Inventory Record,4675772,4165133,No,1,1622,8/3/2020 12:00:00 AM,14,NS,Published,8/3/2020 9:35:56 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,FARM CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,CHICAGO,#N\A,B,423.35,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,0,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,0,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.0992227, 41.1992277)"
478517Y,Full Inventory Record,5033556,4956795,No,1,1622,5/2/2022 12:00:00 AM,14,NS,Published,5/2/2022 12:38:20 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,NINETEENTH ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,423.69X,362882,TIPPECANOE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,35,2,1,SECTION 130 PROJECT COMPLETED 09/05/2002,SECTION 130 PROJECT COMPLETED 09/05/2002,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,423.69,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,2,1,1,2,8,102001,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,40,12,NA,2,NA,2,1,8,0,19,2,45,1,NA,NA,250,2018,10,1,2,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.1048116, 41.2017133)"
478518F,Full Inventory Record,5038794,4960754,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 6:50:15 AM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,RANGE LINE STREET,NA,SR 331,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,424.29,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,2,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,2,1,1,2,8,011989,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,32,12,NA,1,NA,3,1,3,0,17,1,35,1,NA,NA,1573,2018,11,1,5,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.1148674, 41.2059221)"
478519M,Full Inventory Record,4718744,4320127,No,1,1622,10/14/2020 12:00:00 AM,14,NS,Published,10/14/2020 12:08:03 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,FARM CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,CHICAGO,#N\A,B,424.67,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,0,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,0,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.1218226, 41.2073148)"
478521N,Full Inventory Record,5045313,4970412,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 1:08:25 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,EIGHTEEN B ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,20,2,1,SECTION 130 PROJECT COMPLETED 06/02/2004,SECTION 130 PROJECT COMPLETED 06/02/2004,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,425.05,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,2,1,1,1,9,062004,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,56,12,NA,1,NA,1,1,3,0,18,2,45,1,NA,NA,525,2018,10,1,4,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.1289367, 41.2087259)"
478522V,Full Inventory Record,5036002,4958943,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 11:03:38 PM,NS,18,IN,18099,MARSHALL,1,180852950,MENTONE,DEWBERRY ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,SECTION 130 PROJECT COMPLETED 06/02/2004,SECTION 130 PROJECT COMPLETED 06/02/2004,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,425.08,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,2,1,1,1,11,062004,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,24,12,NA,1,NA,3,1,8,0,18,2,35,1,NA,NA,250,2018,10,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.1295448, 41.2088466)"
478523C,Full Inventory Record,4715012,4320098,No,1,1622,10/12/2020 12:00:00 AM,14,NS,Published,10/12/2020 10:15:29 PM,NS,18,IN,18099,MARSHALL,1,180990180,ARGOS,FARM CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,CHICAGO,#N\A,B,425.64,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,0,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,0,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.139828, 41.2109997)"
478524J,Full Inventory Record,4676358,4320109,No,1,1622,8/4/2020 12:00:00 AM,14,NS,Published,8/4/2020 8:53:27 AM,NS,18,IN,18099,MARSHALL,1,180990180,ARGOS,FARM CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,CHICAGO,#N\A,B,425.77,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,0,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,11,NA,2,NA,3,1,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,0,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.142273, 41.2116968)"
478526X,Full Inventory Record,5036005,4958946,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 11:03:47 PM,NS,18,IN,18099,MARSHALL,1,180990180,ARGOS,FIR ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,SECTION 130 PROJECT COMPLETED 10/27/2003,SECTION 130 PROJECT COMPLETED 10/27/2003,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,426.39,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,2,1,1,2,8,102003,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,NA,24,12,10,1,NA,3,1,8,0,18,2,45,1,NA,NA,525,2018,10,2,NA,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.1533733, 41.2148587)"
478527E,Full Inventory Record,5045510,4970686,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 6:07:07 PM,NS,18,IN,18099,MARSHALL,1,180990180,ARGOS,EIGHTEENTH ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362882,TIPPECANOE,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,25,2,1,SECTION 130 PROJECT COMPLETED 11/04/2003,SECTION 130 PROJECT COMPLETED 11/04/2003,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,426.56,NA,2,0,9,9,4,0,2,NA,2020,60,40,60,1,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,58,0,0,NA,NA,NA,NA,2,0,NA,NA,2,0,1,2,1,1,2,8,122002,2,NA,2,0,1,0,0,gate lights,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,56,12,NA,2,NA,1,1,8,0,19,2,45,1,NA,NA,250,2018,10,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.1563963, 41.2157203)"
